Year,Value,UNIT_MEASURE,SERIES
2006,37.97401,PT,SL_ISV_IFEM
2007,37.05676,PT,SL_ISV_IFEM
2008,35.5773,PT,SL_ISV_IFEM
2009,33.79404,PT,SL_ISV_IFEM
2010,32.35771,PT,SL_ISV_IFEM
2011,30.884990000000002,PT,SL_ISV_IFEM
2012,33.687090000000005,PT,SL_ISV_IFEM
2013,31.506490000000003,PT,SL_ISV_IFEM
2014,29.27798,PT,SL_ISV_IFEM
2015,30.1308,PT,SL_ISV_IFEM
2016,30.47912,PT,SL_ISV_IFEM
2017,32.500890000000005,PT,SL_ISV_IFEM
2018,29.349220000000003,PT,SL_ISV_IFEM
2019,30.454659999999997,PT,SL_ISV_IFEM
